Calibrated Probability,Risk Category
0.029582025855779646,Low Risk
0.7964124202728271,High Risk
1.0,Critical Risk
0.8715678095817566,Critical Risk
0.14954694248735906,Low Risk
0.19029044806957246,Low Risk
0.4731283843517303,Medium Risk
0.9231903076171875,Critical Risk
0.9408278584480285,Critical Risk
0.13743829876184463,Low Risk
0.1516908213496208,Low Risk
0.5342914640903473,High Risk
1.0,Critical Risk
0.09750029370188713,Low Risk
0.07989789992570877,Low Risk
0.8621173977851868,Critical Risk
0.9870951652526856,Critical Risk
0.08430762887001038,Low Risk
0.26636646687984467,Medium Risk
0.844395661354065,Critical Risk
0.7931491017341614,High Risk
0.11423160210251808,Low Risk
0.6674313545227051,High Risk
0.8556193709373474,Critical Risk
0.2052118808031082,Medium Risk
0.9704260706901551,Critical Risk
0.7790412783622742,High Risk
0.15730838626623153,Low Risk
0.4726399838924408,Medium Risk
0.9608343482017517,Critical Risk
0.10963922515511512,Low Risk
0.015452089346945285,Low Risk
0.8818239212036133,Critical Risk
0.42915780544281007,Medium Risk
0.0,Low Risk
0.046704523265361786,Low Risk
0.16109564900398254,Low Risk
0.9539455652236939,Critical Risk
0.9320561170578003,Critical Risk
0.0,Low Risk
0.08746913671493531,Low Risk
0.19085662811994553,Low Risk
0.8334723830223083,Critical Risk
1.0,Critical Risk
0.5383408665657043,High Risk
0.06688122097402811,Low Risk
0.03726832941174507,Low Risk
0.057725834846496585,Low Risk
0.04927525743842125,Low Risk
0.9601574182510376,Critical Risk
0.3033223062753677,Medium Risk
1.0,Critical Risk
0.8965033292770386,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.03247280772775411,Low Risk
0.6655040115118027,High Risk
0.13452011570334435,Low Risk
0.7606791019439697,High Risk
0.2596586629748344,Medium Risk
0.9782302498817443,Critical Risk
0.31197959184646606,Medium Risk
1.0,Critical Risk
0.06857355553656816,Low Risk
0.5798148304224015,High Risk
0.9460881233215332,Critical Risk
0.7377622723579407,High Risk
0.05131713226437569,Low Risk
0.4678813964128494,Medium Risk
0.8248944163322449,Critical Risk
0.1665822058916092,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.6174516260623932,High Risk
0.05049345046281815,Low Risk
0.8030860543251037,Critical Risk
0.080204176902771,Low Risk
1.0,Critical Risk
0.09222707748413086,Low Risk
1.0,Critical Risk
0.915837287902832,Critical Risk
0.2024272009730339,Medium Risk
0.875832486152649,Critical Risk
0.9543535709381104,Critical Risk
0.0,Low Risk
0.08836088478565216,Low Risk
0.4281597018241882,Medium Risk
1.0,Critical Risk
0.026282808370888235,Low Risk
0.8429955244064331,Critical Risk
0.5385482490062714,High Risk
0.21190957129001617,Medium Risk
0.912320876121521,Critical Risk
0.030688889883458616,Low Risk
0.0470239020884037,Low Risk
0.8414128661155701,Critical Risk
1.0,Critical Risk
0.38782661855220796,Medium Risk
1.0,Critical Risk
0.926427161693573,Critical Risk
0.7839587330818176,High Risk
0.2860704243183136,Medium Risk
0.04550715014338493,Low Risk
0.07816603928804397,Low Risk
1.0,Critical Risk
0.8488520741462707,Critical Risk
0.5782939672470093,High Risk
0.7924259901046753,High Risk
0.0536874458193779,Low Risk
0.2751085102558136,Medium Risk
1.0,Critical Risk
0.0436096403747797,Low Risk
0.08713616207242011,Low Risk
0.04792179111391306,Low Risk
0.06438239589333535,Low Risk
0.6951208770275116,High Risk
0.8528121948242188,Critical Risk
0.6326342999935151,High Risk
0.934002697467804,Critical Risk
0.023986993171274663,Low Risk
0.16416188329458237,Low Risk
0.8544644236564636,Critical Risk
0.8588648676872254,Critical Risk
0.528475034236908,High Risk
0.29913509786129,Medium Risk
0.711807370185852,High Risk
0.06167887225747108,Low Risk
0.5694600224494935,High Risk
0.0,Low Risk
0.29648068100214003,Medium Risk
1.0,Critical Risk
0.07410711795091629,Low Risk
0.9188723802566529,Critical Risk
0.09322956800460816,Low Risk
0.2908354952931404,Medium Risk
0.1467523530125618,Low Risk
0.21573373526334763,Medium Risk
0.19518326222896576,Low Risk
0.9722532510757447,Critical Risk
0.0,Low Risk
0.8638514518737793,Critical Risk
0.8330910563468933,Critical Risk
0.07286253049969674,Low Risk
1.0,Critical Risk
0.28084461987018583,Medium Risk
0.1671203665435314,Low Risk
0.04443349316716194,Low Risk
0.4422732949256897,Medium Risk
1.0,Critical Risk
0.7139890968799592,High Risk
0.5415236175060272,High Risk
0.0844205766916275,Low Risk
0.8784083485603332,Critical Risk
0.09699145704507828,Low Risk
0.7691195130348205,High Risk
0.9256433367729187,Critical Risk
0.08420497551560402,Low Risk
0.04257803410291672,Low Risk
1.0,Critical Risk
0.17103178203105926,Low Risk
0.7177863359451294,High Risk
0.304558601975441,Medium Risk
0.8809382796287537,Critical Risk
0.6556420862674713,High Risk
0.6841072499752044,High Risk
0.9582198262214661,Critical Risk
0.03695402834564447,Low Risk
0.958688473701477,Critical Risk
0.0632928691804409,Low Risk
0.8513352036476135,Critical Risk
1.0,Critical Risk
0.6338864028453827,High Risk
0.1483018696308136,Low Risk
0.9946205496788025,Critical Risk
0.7770024061203002,High Risk
0.963141679763794,Critical Risk
0.14698026925325394,Low Risk
0.2987893670797348,Medium Risk
0.18059150725603104,Low Risk
0.9624949336051941,Critical Risk
1.0,Critical Risk
0.9134352684020997,Critical Risk
0.8785822629928589,Critical Risk
0.08978802040219307,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.4287585377693176,Medium Risk
0.21052813827991484,Medium Risk
1.0,Critical Risk
0.10732102543115615,Low Risk
0.7840016126632691,High Risk
0.0,Low Risk
0.05094907898455858,Low Risk
0.08547913059592246,Low Risk
0.9942318558692932,Critical Risk
0.9583312749862671,Critical Risk
0.5301097452640533,High Risk
0.4052893817424774,Medium Risk
0.9703156471252441,Critical Risk
0.8749455690383912,Critical Risk
0.7123753190040588,High Risk
0.9185990214347839,Critical Risk
0.1149723581969738,Low Risk
0.7772554397583008,High Risk
0.08353812992572784,Low Risk
0.8144513130187988,Critical Risk
0.039109908044338226,Low Risk
0.7097141742706299,High Risk
1.0,Critical Risk
0.8673083066940308,Critical Risk
0.8874510407447815,Critical Risk
0.9533981680870056,Critical Risk
0.5765836298465729,High Risk
0.9313893795013428,Critical Risk
0.9393234133720398,Critical Risk
0.9302106499671936,Critical Risk
0.1924333767965436,Low Risk
1.0,Critical Risk
0.8653010845184326,Critical Risk
1.0,Critical Risk
0.10504989959299564,Low Risk
0.8238158345222473,Critical Risk
0.7810381650924683,High Risk
0.8040826201438904,Critical Risk
0.9779440879821777,Critical Risk
0.15068851858377458,Low Risk
0.8831335663795471,Critical Risk
0.18690366744995118,Low Risk
0.21547941267490386,Medium Risk
0.906726598739624,Critical Risk
0.17158593684434892,Low Risk
0.7203849017620086,High Risk
0.2896012395620346,Medium Risk
0.05926246233284473,Low Risk
0.03143552709370852,Low Risk
0.2525361478328705,Medium Risk
0.2920496493577957,Medium Risk
1.0,Critical Risk
0.4159295499324799,Medium Risk
1.0,Critical Risk
0.8390838742256165,Critical Risk
0.8298234343528748,Critical Risk
0.978063952922821,Critical Risk
0.11628149598836898,Low Risk
0.26269465684890747,Medium Risk
0.08320156708359719,Low Risk
0.06810079757124185,Low Risk
1.0,Critical Risk
0.2222044736146927,Medium Risk
0.9907431602478027,Critical Risk
0.702576357126236,High Risk
0.3167839765548706,Medium Risk
0.9515965342521667,Critical Risk
0.8148731708526611,Critical Risk
0.43713815212249757,Medium Risk
0.764215087890625,High Risk
0.030367181263864042,Low Risk
0.13016534745693206,Low Risk
0.08812753316015005,Low Risk
0.2250117063522339,Medium Risk
0.9757583618164063,Critical Risk
0.1623174950480461,Low Risk
0.9578798770904541,Critical Risk
0.4789187729358673,Medium Risk
0.031792201288044455,Low Risk
0.729125440120697,High Risk
0.8729887843132019,Critical Risk
0.46360849887132644,Medium Risk
0.25309455394744873,Medium Risk
0.07336274683475494,Low Risk
0.6519812166690826,High Risk
0.07361496910452843,Low Risk
0.35715532302856445,Medium Risk
0.11109036058187485,Low Risk
0.9608977556228637,Critical Risk
0.10476943850517273,Low Risk
0.5356219947338104,High Risk
0.9742130398750305,Critical Risk
0.07918807119131088,Low Risk
0.9436551451683044,Critical Risk
0.052066757902503015,Low Risk
0.06227314546704292,Low Risk
1.0,Critical Risk
0.03270772974938154,Low Risk
0.9635254263877868,Critical Risk
0.9213103890419007,Critical Risk
1.0,Critical Risk
0.5652180671691894,High Risk
0.46177698969841,Medium Risk
0.7711232304573059,High Risk
0.4704888194799423,Medium Risk
0.910123348236084,Critical Risk
0.06133982762694359,Low Risk
1.0,Critical Risk
0.12149102166295052,Low Risk
0.1596475660800934,Low Risk
0.0,Low Risk
0.9806226372718811,Critical Risk
0.1618283733725548,Low Risk
0.11382159143686295,Low Risk
0.9457040071487427,Critical Risk
0.5812560200691224,High Risk
0.9819612979888916,Critical Risk
0.07027337178587914,Low Risk
0.11402858644723893,Low Risk
0.08005842864513397,Low Risk
0.9269275665283203,Critical Risk
0.237643101811409,Medium Risk
0.7906938314437866,High Risk
0.056513174623250964,Low Risk
0.12158676534891129,Low Risk
0.7140051364898682,High Risk
0.3466022193431854,Medium Risk
0.07572639435529709,Low Risk
0.34293695688247683,Medium Risk
0.39049763083457945,Medium Risk
0.9775518417358399,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.40447574853897095,Medium Risk
0.8997796535491943,Critical Risk
0.3333040848374367,Medium Risk
0.7813291788101197,High Risk
0.3077684655785561,Medium Risk
1.0,Critical Risk
0.7935985684394836,High Risk
0.9452938199043274,Critical Risk
0.21116520166397096,Medium Risk
0.796838104724884,High Risk
0.10278808325529099,Low Risk
0.7194284439086914,High Risk
1.0,Critical Risk
0.24894606471061706,Medium Risk
0.7239375174045563,High Risk
0.9695396661758423,Critical Risk
0.42993268370628357,Medium Risk
0.538334310054779,High Risk
0.10303087383508683,Low Risk
0.10634422823786735,Low Risk
0.13848061263561248,Low Risk
0.8586538553237915,Critical Risk
0.8314678192138671,Critical Risk
0.6563242733478546,High Risk
0.9841278076171875,Critical Risk
0.06005705595016479,Low Risk
0.20646256804466248,Medium Risk
0.3397899329662323,Medium Risk
0.9146552443504333,Critical Risk
0.9340027093887329,Critical Risk
0.9030701398849488,Critical Risk
0.9187915563583374,Critical Risk
0.09391283690929413,Low Risk
1.0,Critical Risk
0.877369487285614,Critical Risk
0.8508560061454773,Critical Risk
0.023487178422510625,Low Risk
0.8126765012741088,Critical Risk
1.0,Critical Risk
0.9508893489837646,Critical Risk
0.37198894321918485,Medium Risk
0.0,Low Risk
0.20211224853992463,Medium Risk
0.7238685011863708,High Risk
0.04483721479773521,Low Risk
0.8728680849075318,Critical Risk
0.5983394682407379,High Risk
0.22578373104333876,Medium Risk
0.33970731794834136,Medium Risk
0.9722532510757447,Critical Risk
0.9624354720115662,Critical Risk
0.6308739423751831,High Risk
0.9046177744865418,Critical Risk
0.9686593413352966,Critical Risk
0.17527322024106978,Low Risk
0.8585090398788452,Critical Risk
0.6866955399513245,High Risk
0.2605790048837662,Medium Risk
0.9090291142463685,Critical Risk
1.0,Critical Risk
0.9547836899757385,Critical Risk
0.8138527989387512,Critical Risk
0.9845200538635254,Critical Risk
0.018884531036019326,Low Risk
0.9425321578979492,Critical Risk
0.9704260468482971,Critical Risk
0.9544730663299561,Critical Risk
0.059644244611263275,Low Risk
0.03407265618443489,Low Risk
0.07942567095160484,Low Risk
0.7303306818008423,High Risk
0.2138035148382187,Medium Risk
0.3429668039083481,Medium Risk
0.21064869165420533,Medium Risk
0.2880860537290573,Medium Risk
0.8237973690032959,Critical Risk
1.0,Critical Risk
0.06251049414277077,Low Risk
1.0,Critical Risk
0.7044478788971901,High Risk
0.4163158893585205,Medium Risk
0.4973257601261139,Medium Risk
1.0,Critical Risk
0.4302543818950653,Medium Risk
0.2019018292427063,Medium Risk
0.7077240407466888,High Risk
0.8068975687026978,Critical Risk
0.36295686960220336,Medium Risk
0.15223797261714936,Low Risk
0.0,Low Risk
0.14331096708774566,Low Risk
0.9066709876060486,Critical Risk
0.13720539659261705,Low Risk
0.5497571587562561,High Risk
0.6983118534088135,High Risk
0.5581287562847137,High Risk
0.01687320079654455,Low Risk
0.7651991724967957,High Risk
0.3357057124376297,Medium Risk
0.408317631483078,Medium Risk
0.7450027704238892,High Risk
0.9841277956962585,Critical Risk
0.04440661370754242,Low Risk
0.15069888681173324,Low Risk
0.9269127726554871,Critical Risk
0.900417959690094,Critical Risk
0.17051369398832322,Low Risk
1.0,Critical Risk
0.964110267162323,Critical Risk
0.9820481896400451,Critical Risk
0.6700377464294434,High Risk
0.9295005679130555,Critical Risk
0.24618368297815324,Medium Risk
0.9361875653266907,Critical Risk
0.7749707221984863,High Risk
0.7650893807411194,High Risk
0.036351502127945426,Low Risk
0.0,Low Risk
0.08522642254829407,Low Risk
0.8229891777038574,Critical Risk
0.8033070206642151,Critical Risk
0.8886007308959961,Critical Risk
1.0,Critical Risk
0.8970066189765931,Critical Risk
0.4139471113681793,Medium Risk
0.8824429035186767,Critical Risk
1.0,Critical Risk
0.25114296078681947,Medium Risk
0.7162431478500366,High Risk
0.8962498307228088,Critical Risk
0.2124184101819992,Medium Risk
0.8374071717262268,Critical Risk
0.9019811153411865,Critical Risk
0.08652392737567424,Low Risk
0.21140819936990737,Medium Risk
0.9392014861106872,Critical Risk
0.07839349657297134,Low Risk
0.5070507049560546,High Risk
0.8928001046180725,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.9661449313163757,Critical Risk
0.8309953927993774,Critical Risk
0.5487606346607208,High Risk
1.0,Critical Risk
1.0,Critical Risk
0.04381419420242309,Low Risk
0.6699650168418885,High Risk
0.9830538272857666,Critical Risk
0.22199294418096543,Medium Risk
1.0,Critical Risk
0.928031075000763,Critical Risk
1.0,Critical Risk
0.01664760895073414,Low Risk
0.7557163953781127,High Risk
0.24129792302846909,Medium Risk
0.0,Low Risk
0.4981222450733185,Medium Risk
0.8455557465553284,Critical Risk
0.9507006883621216,Critical Risk
0.3717251121997833,Medium Risk
0.22649208158254625,Medium Risk
1.0,Critical Risk
0.028393563441932203,Low Risk
1.0,Critical Risk
0.126751109957695,Low Risk
0.03657227382063866,Low Risk
0.9313063502311707,Critical Risk
0.5927808701992034,High Risk
0.23472740650177001,Medium Risk
0.33255423307418824,Medium Risk
0.6698832988739014,High Risk
0.9953144073486329,Critical Risk
1.0,Critical Risk
0.38009995967149734,Medium Risk
0.935653555393219,Critical Risk
0.9439510822296142,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.02319731954485178,Low Risk
0.36553924679756167,Medium Risk
0.07311401516199112,Low Risk
0.6256148815155029,High Risk
1.0,Critical Risk
0.9551623940467835,Critical Risk
0.11380075439810752,Low Risk
1.0,Critical Risk
0.8608344078063965,Critical Risk
0.289398854970932,Medium Risk
0.9686858177185058,Critical Risk
0.013604613393545151,Low Risk
0.8252322316169739,Critical Risk
0.5733058452606201,High Risk
0.14296965748071672,Low Risk
0.2314019277691841,Medium Risk
0.9524386763572693,Critical Risk
0.10791981145739556,Low Risk
0.2757303178310394,Medium Risk
0.11186447739601135,Low Risk
1.0,Critical Risk
0.8923147201538086,Critical Risk
0.03196927383542061,Low Risk
0.9357032060623169,Critical Risk
0.7163418769836426,High Risk
0.9149807929992676,Critical Risk
0.22735169231891633,Medium Risk
0.9001275897026062,Critical Risk
0.965264642238617,Critical Risk
0.7527377486228943,High Risk
0.06279157623648643,Low Risk
0.13980358690023423,Low Risk
0.1604915365576744,Low Risk
0.10184070542454719,Low Risk
1.0,Critical Risk
0.11186074763536454,Low Risk
0.614075094461441,High Risk
0.18965042382478714,Low Risk
0.9627357363700867,Critical Risk
0.8825591444969177,Critical Risk
0.8304646611213684,Critical Risk
0.9429399013519287,Critical Risk
0.19004890620708464,Low Risk
0.6063560277223587,High Risk
0.24461395144462586,Medium Risk
0.12797532677650453,Low Risk
0.578179657459259,High Risk
1.0,Critical Risk
0.3254871636629105,Medium Risk
0.0,Low Risk
1.0,Critical Risk
0.21948174834251405,Medium Risk
1.0,Critical Risk
0.9825988411903381,Critical Risk
0.9264392256736755,Critical Risk
0.9392231225967407,Critical Risk
0.0,Low Risk
0.7676059424877166,High Risk
0.40108289420604704,Medium Risk
0.14560668170452118,Low Risk
0.02467471230775118,Low Risk
0.8056225657463074,Critical Risk
0.09573760777711868,Low Risk
0.9309292554855346,Critical Risk
0.04628443345427513,Low Risk
0.564042204618454,High Risk
1.0,Critical Risk
0.0018518518656492234,Low Risk
0.9215749621391296,Critical Risk
0.9780144214630127,Critical Risk
0.9277398109436035,Critical Risk
1.0,Critical Risk
0.82070232629776,Critical Risk
0.12064602598547935,Low Risk
0.06343700364232063,Low Risk
1.0,Critical Risk
0.0,Low Risk
0.7758032083511353,High Risk
0.14669537246227266,Low Risk
0.318224036693573,Medium Risk
0.9043732404708862,Critical Risk
0.9508697271347046,Critical Risk
0.8586665630340576,Critical Risk
0.2617307662963867,Medium Risk
0.5349094688892364,High Risk
0.39478349685668945,Medium Risk
0.9467700242996215,Critical Risk
0.8508981704711914,Critical Risk
1.0,Critical Risk
0.48169398307800293,Medium Risk
0.8694638729095459,Critical Risk
0.0,Low Risk
0.7091387271881103,High Risk
0.8668845415115356,Critical Risk
1.0,Critical Risk
0.4103498518466949,Medium Risk
0.9421677231788635,Critical Risk
0.0,Low Risk
1.0,Critical Risk
0.9418647050857544,Critical Risk
0.0580409973859787,Low Risk
0.8567129254341126,Critical Risk
0.9731571316719055,Critical Risk
0.1075650542974472,Low Risk
0.2906682759523392,Medium Risk
0.7359822273254395,High Risk
1.0,Critical Risk
1.0,Critical Risk
0.17866907268762589,Low Risk
1.0,Critical Risk
0.14559142142534257,Low Risk
0.4727695643901825,Medium Risk
0.035739909671247,Low Risk
0.8447424888610839,Critical Risk
1.0,Critical Risk
0.16008684262633324,Low Risk
1.0,Critical Risk
0.22400476038455963,Medium Risk
0.8820610165596008,Critical Risk
